0.542704,0.421148,0.05584,0.004691,0.00237,0.002111,0.001716
0.781198,0.333111,0.207469,0.022383,0.003099,0.001519,0.00158
0.59879,0.463988,0.187679,0.024321,0.003926,0.002395,0.002049
0.72121,0.240926,0.198284,0.055679,0.050173,0.008222,0.003173
0.452963,0.142407,0.071037,0.006802,0.003617,0.00263,0.001593
0.809864,0.177222,0.010049,0.007296,0.003346,0.002333,0.002111
0.550086,0.144951,0.059025,0.011111,0.002679,0.006506,0.00537
0.804062,0.576926,0.272025,0.005765,0.004889,0.002,0.001531
0.527975,0.329975,0.092444,0.04537,0.043049,0.001741,0.001506
0.388457,0.431716,0.203136,0.033815,0.004975,0.001284,0.00116
0.498012,0.328247,0.005185,0.004877,0.001481,0.001185,0.001173
0.754062,0.345395,0.058123,0.053605,0.003407,0.002617,0.001185
0.667531,0.178605,0.011617,0.008173,0.004728,0.001963,0.00158
0.63363,0.418617,0.05516,0.004691,0.002432,0.002062,0.001716
0.752,0.206481,0.014556,0.002432,0.001457,0.00379,0.00179
0.658778,0.501346,0.085198,0.075247,0.057481,0.001198,0.001123
0.73137,0.31263,0.018728,0.009123,0.003407,0.00158,0.00137
0.745111,0.293901,0.147877,0.107407,0.001901,0.002444,0.002444
0.818864,0.18637,0.077309,0.030247,0.002049,0.001296,0.001185
0.547951,0.118395,0.010778,0.003741,0.002395,0.00242,0.00158
0.719753,0.54879,0.128111,0.023346,0.021395,0.003383,0.003247
0.50963,0.358259,0.092506,0.019395,0.005506,0.002321,0.001716
0.64479,0.484802,0.037877,0.004383,0.001802,0.001198,0.001136
0.364963,0.216309,0.119728,0.03558,0.003086,0.003667,0.002605
0.716272,0.123926,0.06284,0.018012,0.002543,0.002346,0.00216
0.28363,0.364062,0.087889,0.008469,0.005432,0.003185,0.003049
0.678951,0.252568,0.017198,0.012111,0.008802,0.001519,0.00137
0.549667,0.424333,0.010963,0.004531,0.002407,0.001988,0.001852
0.536988,0.355716,0.006062,0.00316,0.001691,0.010185,0.002432
0.631148,0.380506,0.020259,0.013222,0.002765,0.001827,0.001395
0.564457,0.319642,0.055,0.023914,0.00342,0.004494,0.004235
0.712222,0.504123,0.203012,0.116049,0.038358,0.001136,0.001173
0.771667,0.351654,0.096123,0.094333,0.003049,0.024358,0.00163
0.584543,0.537975,0.075802,0.005136,0.003321,0.002963,0.002642
0.556444,0.388259,0.057346,0.002815,0.002346,0.002728,0.001395
0.557383,0.018173,0.012198,0.006,0.003951,0.001469,0.001383
0.468519,0.32579,0.013321,0.006383,0.004827,0.00442,0.002531
0.429827,0.43479,0.149309,0.007481,0.004346,0.002148,0.001765
0.212951,0.165444,0.011691,0.008259,0.007864,0.052123,0.003741
0.558185,0.258543,0.006469,0.004864,0.002802,0.00158,0.001531
0.619259,0.045444,0.03979,0.00179,0.001025,0.001383,0.001222
