0.183951,0.137148,0.033049,0.001728,0.001235,0.025877,0.001
0.206568,0.176728,0.020049,0.006173,0.003679,0.001519,0.001111
0.192062,0.082617,0.029123,0.045988,0.001111,0.000617,0.000901
0.21421,0.166259,0.040704,0.001654,0.002086,0.018827,0.001457
0.163086,0.061099,0.030358,0.061136,0.002099,0.001679,0.000864
0.212667,0.047827,0.00963,0.002173,0.015012,0.001074,0.000778
0.235543,0.102148,0.056309,0.001494,0.001296,0.000889,0.00063
0.237481,0.08042,0.029358,0.00158,0.001877,0.002049,0.000864
0.206988,0.145901,0.004531,0.010679,0.025556,0.000963,0.000778
0.152222,0.072605,0.048802,0.007494,0.000753,0.00084,0.001333
0.164247,0.135259,0.069457,0.006901,0.001247,0.049235,0.001086
0.206543,0.148074,0.040778,0.002259,0.007074,0.000988,0.000963
0.191123,0.077099,0.004568,0.021148,0.001,0.000704,0.000654
0.203556,0.18858,0.008111,0.002173,0.002049,0.000802,0.000951
0.220593,0.122864,0.03437,0.004914,0.001284,0.002568,0.000778
0.235926,0.069469,0.069827,0.00137,0.001148,0.005679,0.001062
0.157025,0.073988,0.03116,0.000852,0.00163,0.001222,0.001185
0.177506,0.089457,0.034222,0.044617,0.001185,0.000914,0.000815
0.164012,0.147667,0.001543,0.001667,0.001222,0.001432,0.001012
0.162111,0.130346,0.066469,0.028679,0.01421,0.001531,0.000963
0.161235,0.083,0.014247,0.015827,0.008938,0.001074,0.000568
0.128049,0.061247,0.031617,0.004222,0.006765,0.000753,0.000951
0.183111,0.136321,0.013815,0.00163,0.000469,0.005568,0.00079
0.180864,0.146235,0.00458,0.002062,0.025185,0.001185,0.000864
0.223716,0.123395,0.015926,0.010444,0.000975,0.001901,0.000741
0.159691,0.109802,0.05921,0.01216,0.056099,0.001049,0.001568
0.181988,0.103185,0.024765,0.033309,0.001062,0.000691,0.001185
0.12663,0.073753,0.042185,0.072654,0.000568,0.003358,0.001481
0.107457,0.13679,0.062926,0.008815,0.000827,0.002642,0.001111
0.173272,0.125938,0.032938,0.037728,0.005753,0.013123,0.001259
0.156827,0.160716,0.018593,0.025741,0.000704,0.00121,0.000704
0.176,0.125185,0.07384,0.003506,0.012864,0.001494,0.001309
0.143679,0.142568,0.024827,0.004259,0.002691,0.001086,0.000852
0.158753,0.157457,0.064802,0.001988,0.001519,0.001309,0.001691
0.193049,0.032531,0.01437,0.001383,0.000914,0.002667,0.001074
0.201951,0.132889,0.051716,0.016383,0.00237,0.001309,0.000852
0.197704,0.08742,0.012111,0.033272,0.000827,0.000642,0.001815
0.158296,0.09337,0.063519,0.002827,0.014136,0.000889,0.001815
0.193049,0.143815,0.003889,0.022185,0.004111,0.00079,0.001
0.226383,0.137716,0.030741,0.012136,0.006457,0.001222,0.00142
0.217062,0.110531,0.014802,0.022864,0.00721,0.000802,0.000778
0.13621,0.083383,0.05163,0.014654,0.001975,0.000617,0.000901
0.13658,0.079827,0.001765,0.01916,0.001198,0.028691,0.00079
0.184333,0.041914,0.023346,0.021235,0.001457,0.001617,0.000963
0.209407,0.075494,0.054716,0.008074,0.001494,0.000951,0.000852
0.216099,0.11921,0.075321,0.008741,0.011605,0.000728,0.001173
0.156,0.11263,0.053309,0.005716,0.001321,0.000506,0.001247
0.180457,0.113654,0.003272,0.002185,0.001346,0.001086,0.000531
0.179691,0.038914,0.025235,0.001753,0.00258,0.00084,0.000901
0.190864,0.041235,0.020148,0.010654,0.017358,0.001383,0.000926
0.129531,0.067037,0.073642,0.022395,0.001247,0.001877,0.000728
0.185519,0.068531,0.002938,0.001198,0.001358,0.001148,0.000691
0.209062,0.048802,0.055086,0.019222,0.001296,0.00137,0.005691
0.187556,0.118877,0.030802,0.036617,0.016778,0.021333,0.000926
0.215074,0.048815,0.091938,0.001198,0.012037,0.000963,0.000778
0.150753,0.052716,0.082321,0.001519,0.002926,0.001296,0.000951
0.139617,0.16537,0.004654,0.00179,0.001556,0.001099,0.001
0.198432,0.109235,0.03337,0.00158,0.002815,0.000938,0.001494
0.225481,0.121037,0.018914,0.000815,0.008259,0.000852,0.001802
0.206728,0.134827,0.035679,0.009765,0.001074,0.00079,0.00084
0.15042,0.135778,0.050617,0.014111,0.001272,0.005309,0.000691
0.251951,0.079395,0.062951,0.00616,0.014309,0.001,0.001074
0.165963,0.008914,0.004691,0.00421,0.001049,0.00158,0.000827
0.164259,0.058679,0.030593,0.00079,0.001296,0.000753,0.001235
0.14179,0.096605,0.026914,0.01279,0.000716,0.001111,0.001037
0.177148,0.129741,0.037333,0.020469,0.00621,0.000605,0.000469
0.235358,0.133395,0.002025,0.013864,0.002642,0.000901,0.000975
0.134407,0.120025,0.054444,0.001827,0.000704,0.00079,0.001432
0.174642,0.114481,0.005049,0.022914,0.023543,0.009728,0.000802
