5,10,20,30,40,50,60
0.32279,0.389667,0.013605,0.007852,0.001025,0.000667,0.000222
0.190765,0.34063,0.070494,0.040383,0.002654,0.001469,0.000469
0.233519,0.361025,0.221395,0.196802,0.191395,0.001198,0.000716
0.766667,0.058889,0.057741,0.002667,0.001605,0.000556,0.000309
0.509012,0.307963,0.231815,0.051432,0.001556,0.003333,0.003062
0.703556,0.004099,0.001457,0.000716,0.000728,0.000877,0.000593
0.529481,0.189148,0.017617,0.002914,0.001086,0.00216,0.00163
0.791864,0.328506,0.014975,0.005148,0.001889,0.001481,0.001346
0.31979,0.304765,0.051741,0.003827,0.000519,0.002617,0.000494
0.453111,0.081037,0.002037,0.001,0.000321,0.000654,0.000309
0.592951,0.466963,0.025074,0.005753,0.002457,0.000753,0.000321
0.570235,0.324519,0.14063,0.13916,0.138815,0.001173,0.000469
0.568778,0.160667,0.001259,0.001,0.000951,0.002593,0.00058
0.41221,0.374049,0.116222,0.040123,0.001704,0.000296,0.000259
0.814074,0.002926,0.002469,0.002321,0.00121,0.000667,0.000593
0.544457,0.093074,0.04421,0.002605,0.000543,0.000296,0.000222
0.669086,0.366889,0.047938,0.033025,0.003296,0.000556,0.000481
0.478012,0.208407,0.027012,0.003185,0.000519,0.020432,0.01884
0.561827,0.177667,0.174889,0.042,0.039889,0.001753,0.001296
0.412247,0.062432,0.034543,0.032049,0.001494,0.001025,0.001074
0.764395,0.236469,0.020148,0.011704,0.003716,0.000667,0.00058
0.607086,0.321864,0.027247,0.001728,0.000815,0.000173,0.000173
0.219543,0.40737,0.06558,0.003037,0.000642,0.001074,0.000284
0.302593,0.152914,0.109,0.078975,0.07884,0.002531,0.00237
0.076358,0.163975,0.106395,0.003333,0.001617,0.000568,0.000481
0.578728,0.222765,0.129889,0.08816,0.011123,0.000481,0.000469
0.434086,0.518481,0.110938,0.001481,0.000235,0.000753,0.000383
0.223,0.297062,0.056802,0.055852,0.000753,0.000667,0.001025
0.532889,0.031556,0.002222,0.000741,0.00058,0.000272,0.000259
0.348099,0.161,0.003099,0.000642,0.000296,0.00121,0.001037
0.278284,0.342765,0.186457,0.086519,0.003272,0.001296,0.001259
0.628741,0.057432,0.005864,0.000988,0.000494,0.000494,0.000432
0.908926,0.241136,0.085605,0.083049,0.054185,0.001012,0.001
0.673309,0.15958,0.00184,0.000296,0.000321,0.00179,0.000383
0.728136,0.060321,0.00279,0.002457,0.001506,0.00116,0.000383
0.533272,0.124556,0.050494,0.002519,0.018728,0.000296,0.000235
0.396259,0.311914,0.010617,0.007691,0.007049,0.000198,0.000198
0.395086,0.003926,0.028753,0.001321,0.001037,0.000383,0.000284
0.343728,0.077111,0.041432,0.00079,0.000654,0.058432,0.056284
0.324506,0.277222,0.124802,0.120864,0.004593,0.000494,0.000506
0.238654,0.438877,0.12621,0.065469,0.065407,0.000432,0.000321
0.376494,0.060914,0.00637,0.001864,0.000877,0.001667,0.000457
0.618383,0.241,0.220568,0.037864,0.031963,0.000247,0.000259
0.306111,0.201481,0.014938,0.002136,0.00137,0.000407,0.000259
0.121111,0.287889,0.021951,0.001691,0.000914,0.002704,0.002358
0.549185,0.31837,0.192136,0.06542,0.062432,0.000284,0.000247
0.272691,0.343259,0.084333,0.06763,0.066284,0.006926,0.001457
0.507395,0.431037,0.054049,0.001321,0.000469,0.001086,0.001185
0.309617,0.411309,0.042654,0.009284,0.004296,0.000346,0.000235
0.592481,0.317012,0.118926,0.005025,0.000481,0.000358,0.000259
0.564,0.137926,0.003358,0.000728,0.000691,0.000728,0.00063
0.721235,0.398852,0.109914,0.107654,0.002864,0.000309,0.000284
0.312679,0.186469,0.090802,0.061852,0.001321,0.005247,0.000728
0.527765,0.158173,0.015506,0.014914,0.014704,0.00137,0.000296
0.541037,0.322691,0.122568,0.001259,0.001062,0.001444,0.000296
0.176531,0.202395,0.110136,0.110864,0.001321,0.000284,0.000284
0.538272,0.04,0.007123,0.006951,0.003457,0.005605,0.000321
0.517642,0.445593,0.086086,0.001815,0.000556,0.003963,0.003877
0.355877,0.157741,0.110877,0.002012,0.001901,0.000704,0.000272
0.695679,0.008617,0.00437,0.003494,0.001457,0.005272,0.005309
0.200815,0.092,0.000889,0.000358,0.000272,0.003444,0.001877
0.74921,0.26363,0.00479,0.002481,0.001531,0.000296,0.000296
0.620778,0.208272,0.056099,0.002395,0.002383,0.000272,0.000222
0.532728,0.475062,0.007506,0.004802,0.003519,0.001679,0.000494
0.632753,0.09342,0.071593,0.032926,0.000679,0.00042,0.000321
0.495778,0.201827,0.005049,0.002086,0.000444,0.000235,0.000222
0.77179,0.237802,0.006864,0.001741,0.001383,0.00058,0.001099
0.521568,0.145037,0.077852,0.075852,0.018222,0.000222,0.000185
0.562407,0.299198,0.008815,0.00521,0.000667,0.000284,0.000284
0.352383,0.218469,0.005173,0.002914,0.001877,0.001593,0.000691
0.645259,0.32042,0.222704,0.004605,0.004481,0.000457,0.000383
0.738691,0.172395,0.006815,0.002543,0.001556,0.000284,0.000284
0.395358,0.085938,0.035568,0.001679,0.000605,0.001716,0.000926
